hotel_name,info_title,info_content,ido,keido,hotel_id,hotel_url
東京ビジネスホテル,新宿の静かな場所でゆったり20平米の快適空間,新宿御苑駅から徒歩約8分のホテル。都会の喧騒から一歩離れた静かなロケーションで、出張や行楽、海外へのお出かけなど、様々なシーンに対応。広さ20平米のゆったりとしたお部屋には大きめの姿見鏡があり、女性のお客様にも好評。大浴場も利用可能で、全80席のレストランでは朝食やランチを楽しむことができます。,35.693384,139.710478,00905777,https://travel.yahoo.co.jp/00905777/
帝国ホテル 東京,132年の伝統とおもてなし、都心の緑と施設で楽しむ帝国ホテル,1890年開業、日本を代表する老舗ホテル。華やかで重厚なロビー、高級感と使いやすさに満ちた客室、細やかで心地よいホスピタリティ。館内のすべてが一体となり帝国ホテルを紡いできました。あらゆるシーンに対応する多彩なレストラン、豊かな感性を手にするホテルショップ、心身をリフレッシュするフィットネスセンターなど滞在を彩る設備もふんだんにご用意。すべてのお客様を心を込めてお迎えいたします。,35.672454,139.757902,00000315,https://travel.yahoo.co.jp/00000315/
the b 三軒茶屋,渋谷5分、静寧な空間で安らぎのひととき,渋谷駅から電車で5分の距離に位置し、穏やかな環境で滞在できるホテルをご紹介します。シンプルで落ち着いた雰囲気のゲストルームは、ひとときの安らぎを覚える空間となっております。また、ホテルは多彩な魅力溢れる三軒茶屋の親しみやすい環境を拠点に、充実した旅をお楽しみいただけます。朝食では、ヘルシーでバランスのとれた洋食プレートをご用意。さらに、人気のベーカリー、メゾンカイザーテーブルのパンをお好きなだけお楽しみいただける洋食ブッフェもございます。このホテルで、楽しく、おいしい朝食と共に、豊かな滞在をお楽しみください。,35.645161,139.670719,00081008,https://travel.yahoo.co.jp/00081008/
セルリアンタワー東急ホテル,渋谷のランドマーク、高層階からの眺望、美酒とグルメで寛ぎの時間,渋谷駅から徒歩5分、セルリアンタワーの19～40階に位置するラグジュアリーホテル。シンプル＆モダンをコンセプトにまとめた客室は渋谷であることを忘れるほどの静寂の空間。窓の外には輝く東京の夜景をご覧いただけます。多彩な10のレストラン＆バーに加えてジャズクラブやペストリーショップも備え、圧倒的な食体験を演出。自然光がふりそそぐ室内温水プールやウッドデッキを完備したフィットネスクラブをご用意。都心の華やぎと静寂が交差する、優雅なホテルライフをお約束いたします。,35.656409,139.699354,00000355,https://travel.yahoo.co.jp/00000355/
ホテルリブマックス高田馬場駅前,長期滞在者向けの充実設備と快適な客室,長期滞在にも適した設備が整ったホテルで、電子レンジやコインランドリー、自動販売機などが用意されています。アルコールの販売もあり、お部屋でのリラックスタイムも充実。Wi-Fiや空気清浄機が設置された快適な客室で、ゆったりと過ごすことができます。客室は全62室で、最大2人まで宿泊可能。禁煙ルームもご用意しております。,35.713043,139.701418,00902680,https://travel.yahoo.co.jp/00902680/
ホテルリブマックス茅場町,都心の快適空間、朝食付きプランで一日をスタート,東京メトロ茅場町駅から徒歩1分の立地に新築のビジネスホテルがございます。東京駅八重洲北口も徒歩圏内で、電子レンジやコインランドリーなど長期滞在にも適した設備が整っております。Wi-Fiや個別空調も完備し、お部屋での快適な時間をお過ごしいただけます。また、朝食付きプランをご利用のお客様は、マックスカフェ店内で朝食をお楽しみいただけます。,35.677743,139.778512,00900310,https://travel.yahoo.co.jp/00900310/
エスペリアイン日本橋箱崎,空港利用に便利、2駅3路線利用可、ゆっくりバスタイムを楽しむ,東京シティエアターミナル(T-CAT)まで徒歩約3分の距離にあり、空港利用が大変便利な宿です。水天宮前駅から徒歩約5分、人形町駅から徒歩約10分と2駅3路線利用可能でアクセス良好です。バスとトイレがセパレートタイプのツイン・ダブルで、快適なバスタイムをお楽しみいただけます。,35.683282,139.790221,00081776,https://travel.yahoo.co.jp/00081776/
ホテルリブマックス日本橋箱崎,長期滞在に備えた設備、Wi-Fiと清浄機で快適な日本橋箱崎,2015年新築のホテルは、半蔵門線・日比谷線・浅草線が利用可能で、T-CATまで徒歩5分という便利な立地にあります。滞在中は門限なしで出入り自由、鍵はデジタルロックを採用しているため持ち歩き不要です。長期滞在の方にも安心の設備が整っており、電子レンジやコインランドリー、自動販売機があります。Wi-Fiや空気清浄機も完備されており、お部屋でも快適に過ごせます。,35.679678,139.787578,00900365,https://travel.yahoo.co.jp/00900365/
パークホテル東京,都心を一望しアートが彩る静謐な非日常空間,都心を一望する、汐留駅直結の立地に位置するこのホテルは、銀座や空港へのアクセスが非常に便利でございます。さらに、ホテル内には、美術館を思わせる落ち着いた雰囲気の中で美しいアートを鑑賞することができます。地上から遮断された静寂な空間で、時間がゆっくりと流れる体験をご堪能いただけます。豊富なレストランやスパ、高さ30メートルの開放感溢れる専用ラウンジも完備。宿泊者には無線インターネットやフレーバーウォーターなどを無料で提供。豪華な客室は、大きな窓から東京湾や東京タワーを眺めることができ、リビングルームには大きなデイベッドをご用意。モダンで広々とした空間で至福の時間をお過ごしください。,35.663054,139.759452,00000665,https://travel.yahoo.co.jp/00000665/
ホテルルートイン東京阿佐ヶ谷,感染予防対策徹底、空気清浄化、ヨーロピアンブレッドの朝食,JR中央線阿佐ヶ谷駅から徒歩10分、東京メトロ丸の内線南阿佐ヶ谷駅から徒歩2分の宿。無料のバイキング朝食、Wi-Fi接続、WOWOW視聴可能など、充実した設備を提供。24時間フロント常駐で、コインランドリーや乾燥機、有料クリーニングも利用可能。また、空気清浄機Viruswasherを設置し、感染予防対策を徹底。14平米のシングルルームは、ベッド幅120cm×長さ195cmの快適な空間。,35.699983,139.633413,00901389,https://travel.yahoo.co.jp/00901389/
高濃度炭酸泉 八重桜の湯 スーパーホテルPremier東京駅八重洲中央口,東京駅前の大浴場で高濃度炭酸泉を堪能,東京駅八重洲中央口から徒歩5分、八重洲地下街26番出口からは徒歩1分という利便性の高い立地にあるスーパーホテル。ビジネスから観光、ショッピングにも最適なロケーションです。150cm幅のダブルサイズのワイドベッドを備えたスタンダードルームで、快適な休息をお楽しみいただけます。また、大浴場‟八重桜の湯”では2種類の浴槽「高濃度人工炭酸泉」と「イオン水泉」をご利用いただけます。全館禁煙で、14泊以上の長期滞在にもお得なプランをご用意。朝食には有機JAS認定の野菜サラダ、日替わりご当地メニューをビュッフェ形式でご提供しております。,35.679289,139.769837,00080901,https://travel.yahoo.co.jp/00080901/
ホテルサンルートプラザ新宿,新宿駅3分、東京の粋を安らぎで表現、安心のICカードキー,新宿駅南口から徒歩3分の絶好の立地にあるホテルでは、東京の「粋」を心地よい空間で表現。客室には高いセキュリティの非接触型カードキーを導入し、安心して過ごせます。豊富な食材を使った和洋食ブッフェの朝食がお楽しみいただけるほか、1階のイタリアン・ヴィレッジ“VILLAZZA（ヴィラッツァ）”や2階の“BAR九献”では、味わい深い食事が楽しめます。新宿の喧騒から一歩離れた落ち着いた空間で、ビジネスや観光に最適な滞在をお約束いたします。,35.687028,139.698843,00080261,https://travel.yahoo.co.jp/00080261/
アパホテル〈新宿 歌舞伎町タワー〉,新宿駅から徒歩6分、大浴場とオリジナルベッドで快眠追求,新宿駅東口から徒歩6分の好立地に位置する宿。全客室には、雲の上のような寝心地が体感できるオリジナルベット「Cloud Fit」を導入し、快眠へのこだわりを追求。最上階28階には男女別の大浴殿・露天風呂を設け、リラクゼーションの時間を提供。また、オリジナルブレンドのコーヒーとバラエティ豊かなメニューを楽しめる飲食施設も完備。アイヌ文化をモチーフにしたブランドロゴが、心の繋がりとホスピタリティを象徴しています。,35.695901,139.701232,00081041,https://travel.yahoo.co.jp/00081041/
アパホテル〈東新宿 歌舞伎町〉,歌舞伎町近く、東新宿駅から徒歩3分、衛生管理に配慮,東新宿駅から徒歩3分、新宿駅まで徒歩圏内の好立地に位置する宿。周辺にはコンビニやドラッグストアがあり、生活便利性も抜群です。自動チェックイン機を導入し、スムーズなチェックイン・チェックアウトが可能。また、アパホテル会員なら待ち時間なしでチェックインできます。お部屋はシングルからデラックスツインまで、滞在スタイルに合わせて選べます。特に、アパホテルオリジナルのユニットバスとベッドは、快適な滞在を約束します。朝食は和・洋の3種類から選べ、ご飯やスープ、ドリンクはおかわり自由。ビジネスや観光に最適な宿です。,35.697911,139.704719,00081016,https://travel.yahoo.co.jp/00081016/
SHIBUYA HOTEL EN,9つのフロアで異世界体験、贅沢素材の空間で和洋融合,渋谷の中心部、主要施設へのアクセスが容易な宿。全客室にはスランバーランド社製のベッドとwifiが完備され、快適な滞在をサポートします。9つのフロアはそれぞれ異なる世界観で表現され、日本の伝統と西洋の合理性が調和した空間を楽しむことができます。また、1階には自家焙煎カフェがあり、北海道の素材を生かした人気のほっとけーきを味わうことができます。,35.659833,139.695436,00900820,https://travel.yahoo.co.jp/00900820/
相鉄フレッサイン東京京橋,全域へのアクセス抜群、お洒落なアーバンライフを,JR東京駅から徒歩8分、東京メトロ銀座線京橋駅や都営地下鉄浅草線宝町駅から徒歩2分と、交通アクセス抜群の立地に位置する宿。全客室には世界水準のシーリー社製ベットを設置し、機能性とデザイン性を兼ね備えた空間で心からのおもてなしを提供します。全館、全客室にWI-FI接続環境を完備し、ビジネスニーズにも対応。また、朝食は1階レストラン「Bistro Katsuki」で、厳選素材の和洋食ビュッフェを楽しむことができます。観光にもビジネスにも最適な立地と設備で、素敵なアーバンライフをお楽しみいただけます。,35.676467,139.771742,00080760,https://travel.yahoo.co.jp/00080760/
フレックステイイン江古田,セミダブルベッドと充実設備で快適滞在,活気ある学生街、江古田に位置するフレキシブルホテル。池袋・新宿への快適なアクセスと、周辺の飲食店での食べ歩きが楽しめます。シモンズ社製のマットを備えたセミダブルベッド、電子レンジ、Wi-Fi、バスルームアメニティ、ナイトウェアを完備した客室で、1泊から長期滞在まで対応可能。館内にはランドリーコーナーも設置し、調理器具や食器の無料貸し出しも行っています。隣接するコンビニエンスストアも便利です。,35.737086,139.670193,00901280,https://travel.yahoo.co.jp/00901280/
ホテル龍名館東京,東京駅3分、和と洋が融合した旅館風ホテル,東京駅八重洲北口からわずか3分。ビジネス街に位置し、ビジネスからレジャーまで多様なシーンでの滞在を実現します。和の伝統を受け継いだ設えや、江戸紫を基調にしたモダンで落ち着いたゲストルームをご用意。和のおもてなしと洋の洗練が融合した空間で、旅館の風情を味わうことができます。全12タイプの客室を用意し、様々な利用シーンに合わせたお部屋をお選びいただけます。,35.683041,139.771121,00080520,https://travel.yahoo.co.jp/00080520/
ホテル京阪 築地銀座 グランデ,東京駅から10分築地周辺の夜景を楽しむ,東京駅から最短10分という好立地に位置し、築地本願寺や築地場外市場、歌舞伎座まで徒歩圏内のビジネスホテルです。特に高層階スーペリアフロアの客室からは東京都心の夜景を一望でき、その美しさは記念日など特別な日の宿泊にも最適です。また、30平米の禁煙コンフォートビューツインルームや40平米の禁煙デラックスツインルームでは、天井から足元までの大きな窓が特徴で、都心の夜景を存分に楽しむことができます。ビジネスや観光の拠点として、快適な滞在をお約束します。,35.668413,139.774265,00081672,https://travel.yahoo.co.jp/00081672/
渋谷ストリームエクセルホテル東急,古き良きものと機能性が交錯する感性をくすぐる空間,渋谷駅直結のホテルで、独創的なデザインと機能性を兼ね備えた空間が広がります。デリバリーロボット「Relay」の最先端サービスをご体験いただけます。ダイニングでは、厳選した食材を用いたネオビストロ料理や、1万通り以上の組み合わせが可能なオリジナルサンドイッチをご提供します。また、音楽と映像が楽しめるバーエリアも完備。客室では、クリエイターが住まう空間を思わせる一点一点にこだわった家具と共に、自由な時間を過ごすことができます。,35.657273,139.703198,00002561,https://travel.yahoo.co.jp/00002561/
アパホテル〈新宿御苑前〉,新宿御苑前の落ち着いたエリアで機能性を追求,新宿御苑前駅から徒歩1分、新宿駅から徒歩9分という好立地に位置する宿。新宿でも落ち着いたエリアで、コンパクトながら機能性を追求した客室が特徴です。地下1階には大浴場があり、都会の喧騒から離れた静かな空間を提供。光明石を使用したお湯で一日の疲れを癒します。また、壷風呂もご用意しております。朝食にはふわふわの焼き立てパンが人気で、厳選された素材を贅沢に使った料理を提供。ステーキやハンバーグ、グリル料理に全品食べ放題セットが付いており、ボリューム満点です。,35.688888,139.708875,00080940,https://travel.yahoo.co.jp/00080940/
相鉄フレッサイン 大門駅前,羽田空港からのアクセス抜群、快適空間を提供,複数の駅から徒歩圏内で、羽田空港からのアクセスも良好なビジネスホテルです。観光の拠点としても便利な立地にあります。全室禁煙でWi-Fi対応、シーリー社製ベッドを設置し、ネット動画配信サービスの視聴も可能です。全館に浄水システムを導入し、美味しいお水を提供しています。チェックイン・チェックアウトはお客様自身が簡単に操作できます。加湿機能付き空気清浄機も完備しており、1名様から複数名様までのご利用に対応しています。朝食は和食・洋食のビュッフェ形式で、連泊でも飽きのこないメニューを提供しています。,35.655581,139.753776,00082364,https://travel.yahoo.co.jp/00082364/
アパホテル〈秋葉原駅前〉,秋葉原駅から徒歩2分、全室Wi-Fi・有線LAN完備、都心各地へアクセス抜群,交通至便な立地にある宿は、JR山手線・京浜東北線・総武線「秋葉原駅」から徒歩2分、東京メトロ日比谷線「秋葉原駅」から徒歩1分とアクセス抜群です。羽田空港まで電車で35分、成田空港まで電車で55分と、ビジネスや観光にも便利なロケーションです。全客室にWi-Fi接続サービス（無料）、有線LAN接続サービス（無料）を提供し、ビジネスニーズにも対応。また、自動チェックイン機でスムーズなチェックインが可能です。1階レストラン「BEEF KITCHEN STAND」では、7:00から営業し、焼きたてのパンがうれしい40品目以上のバイキングをご用意しております。,35.698263,139.776479,00080832,https://travel.yahoo.co.jp/00080832/
ヴィラフォンテーヌ東京八丁堀｜住友不動産,八丁堀駅から3分、銀座や東京駅へのショッピング拠点に,八丁堀駅から徒歩3分、舞浜へは乗り換えなしで約13分と、交通アクセス抜群の宿。銀座や東京駅周辺へのアクセスも良好で、ショッピングの拠点にも最適です。近くにはコンビニや薬局、百貨店もあり、ビジネスやプライベートステイにおすすめ。スタイリッシュな客室は、広さ16平米で最大2名まで快適にお過ごしいただけます。また、こだわりのパンとスープ、香り高いオリジナルブレンドのコーヒーで素敵な朝をお迎えいただけます。,35.67798,139.777865,00080627,https://travel.yahoo.co.jp/00080627/
渋谷東武ホテル,渋谷駅から歩いて7分の都会のオアシス,渋谷駅より徒歩8分　渋谷の街の喧騒から少しかけ離れた公園通りに位置するホテル。全ての客室に、快適な睡眠スタイルを追求。その日一日の疲れやストレスから解き放たれ、心地よい朝をお迎えいただくために、抜群の使用感を誇るベッドで、睡眠の質にこだわりました。喧騒を離れ。心身をゆだねる場所にふさわしい快適空間をご提供いたします。シックでモダンなインテリアのなか、くつろぎのひとときをお過ごしください。,35.663161,139.698756,00901047,https://travel.yahoo.co.jp/00901047/
THE BLOSSOM HIBIYA（ザ ブラッサム 日比谷）,新ランドマーク、高層階からの眺望、50平方m以上のプレミアムルーム,JR新橋駅から徒歩5分、内幸町駅からは徒歩2分と抜群の立地に建つシティホテルです。旅の疲れを癒すゆとりある客室は、全室に洗い場付きのバスルームをご用意するなど、快適にお過ごしいただくための設備が充実。ビジネスや東京観光の拠点として大変便利にご利用いただけます。ご飲食は、日比谷公園を見渡すガラス張りの個室も兼ね備えたメインダイニングエリアと、伝統的な日本建築を思わせるバーエリアの2か所でご提供。朝食には、目の前で調理されるこだわりの和洋ビュッフェをお楽しみください。利便性と落ち着きを兼ね備えたこの場所で、心からリラックスできるホテルステイを。,35.668961,139.756774,00002653,https://travel.yahoo.co.jp/00002653/
相鉄フレッサイン銀座三丁目,銀座三丁目の好立地、ビジネスやレジャーに最適,交通至便な立地に位置する当ホテルは、JR「有楽町」駅から徒歩7分、東京メトロ「銀座」「銀座一丁目」駅から徒歩3分、都営地下鉄「東銀座」駅から徒歩2分と、ビジネスやショッピング、レジャーの拠点として最適です。客室は「快適空間」をコンセプトに、全米トップクラスの実績を誇るサータ社製ベッドや加湿機能付き空気清浄機を完備。また、一階レストラン「山笑ふ」では、厳選された産地の肉と季節の旬の野菜を楽しむ一人しゃぶしゃぶや、野菜中心の12種類の「おばんざいビュッフェ」を提供しております。当ホテルで、上質な時間をお過ごしください。,35.671903,139.767726,00081372,https://travel.yahoo.co.jp/00081372/
ハンドレッドステイ東京新宿,ホテルとサービスアパート一体、新しい滞在スタイルを体験,多国籍・多民族の人々が集うエネルギー溢れる街、新宿に位置する、滞在型ホテル。交通アクセスも抜群で、JR新宿駅や都庁、高層ビル群へは徒歩15分圏内。豊富な客室はスペースの広さが特徴で、長期滞在でも快適に過ごすことが可能。1Fのカフェラウンジでは、コンチネンタルスタイルの朝食を提供。また、自由に利用できるフィットネスジムや、ソファが配置されたエントランスラウンジも提供している。,35.702574,139.695273,00001655,https://travel.yahoo.co.jp/00001655/
ダイワロイネットホテル銀座 PREMIER,歴史とトレンドが交錯する銀座で、大人の快適な滞在をデザイン,東京メトロ有楽町線・銀座一丁目駅から徒歩1分、大都会にありながら喧騒から離れる大人のホテル。全室バス・トイレ別のセミセパレートタイプを採用、レインシャワーを完備し快適なバスタイムをお過ごしいただけます。朝食は人気のイタリアンレストランにて和洋折衷のブッフェをご用意。本場のピザはもちろん、ヘルシーな和惣菜も取り揃えております。コインランドリーと22台収容の駐車場を完備。銀座でのアクティブな滞在におすすめです。,35.673353,139.769177,00002189,https://travel.yahoo.co.jp/00002189/
HOTEL　TAVINOS　浜松町,24時間無料ドリンクとWi-Fi、ビジネスに最適、長期滞在も快適,ゆりかもめ竹芝駅直結、JR浜松町駅から徒歩8分の新スタイルのトラベルハブホテル。デザイン性抜群の館内はどこもフォトジェニックな雰囲気で、自由に荷物の預けが可能なセルフクロークや無料の朝食サービスも提供。自動チェックイン・アウト機を導入し、人との接触を最低限に抑えることが可能。主要駅へのアクセスも抜群で、ロビーラウンジでは無料ドリンクサービスも提供。全席にコンセントとUSB差込口がついており、ビジネス利用にも最適。有料サービスでランドリーと乾燥機もあり、長期滞在でも快適に過ごせます。,35.654661,139.762133,00905669,https://travel.yahoo.co.jp/00905669/
KOKO HOTEL Premier 日本橋浜町,芸能の町日本橋浜町、1分で新たな東京発見の旅のスタート,交通アクセス抜群の日本橋浜町に位置する当ホテルは、ビジネスからレジャーまで幅広いシーンに対応。都営新宿線「浜町」駅から徒歩1分という利便性が魅力です。客室はシモンズ製ダブルベッドを備え、モノトーンを基調とした落ち着きのあるデザインで、コンパクトながらも快適な空間を提供。快適さと機能性を兼ね備えた空間は、カップルやご夫妻の滞在にも最適です。歴史ある芸能文化と活気あふれる現代が共存する町、日本橋浜町での新たな東京発見の旅を、ぜひ当ホテルからスタートしてみてください。,35.687181,139.787402,00082429,https://travel.yahoo.co.jp/00082429/
ビスポークホテル新宿,アートと接客で彩る旅、一期一会を紡ぐあなただけの滞在,ビスポークホテルは、都市の文化や個性を表現するデザインやアートが魅力の宿です。一期一会を大切にし、お客様一人ひとりの滞在を上質なコミュニケーションで彩ります。エントランス、ラウンジ、カフェエリアは歌舞伎町の個性にインスパイアされ、シームレスに展開されます。また、カップルや女子旅、ファミリーの方々にも対応した機能的な客室を提供。シンプルながらも、客室毎にデザインテーマを持ち、オリジナルのグラフィックを加えた全106室は、スタイリッシュかつ同じ客室がひとつもない独自の構成となっています。,35.696079,139.706788,00081929,https://travel.yahoo.co.jp/00081929/
JR西日本グループ ヴィアイン秋葉原,秋葉原の喧騒から離れた落ち着きの空間、徒歩4分,秋葉原の中心部に位置し、JR秋葉原駅からわずか4分のヴィアイン秋葉原は、ビジネスや観光の拠点として最適な宿です。喧騒から一歩離れた空間で、フランスベッドブランドのマットレスやヴィアインオリジナル枕を用いた心地よい睡眠をお約束します。また、ゆとりのあるデスクには卓上コンセントやWi-Fi環境を完備。ビジネスニーズに対応した機能性の高いデスク環境を提供します。さらに、全室に加湿空気清浄機や消臭スプレー、使い捨てスリッパ、枕元のコンセントなど、使い勝手の良い設備を標準装備。女性専用フロアもご用意しております。,35.696501,139.772335,00082000,https://travel.yahoo.co.jp/00082000/
アパホテル〈銀座 京橋〉（東京駅八重洲南口）,銀座線京橋駅2分、東京の中心で便利な立地と快適な滞在,交通至便な立地にある宿は、東京メトロ銀座線「京橋」駅から徒歩2分、都営地下鉄浅草線「宝町」駅から徒歩1分と、銀座・東京駅・東京国際フォーラムへのアクセスも抜群です。自動チェックイン機を利用すれば、スムーズなチェックインが可能。さらに、エクスプレスチェックアウトポストで簡単にチェックアウトができます。シングルルームからダブルルームまで、様々なタイプのお部屋をご用意。特にデラックスツインルームには、52型大型液晶テレビやミストサウナ、防水テレビを完備。また、朝食は九州居酒屋「かてて」で、焼きたてのさばの塩焼きや九州名物「だご汁」など、和食のおばんざいを楽しむことができます。,35.675162,139.770528,00080910,https://travel.yahoo.co.jp/00080910/
アパホテル〈浅草橋駅北〉,電車一本で都内観光、全室Wi-Fi完備、空港へ乗り換えなし,江戸通り沿いに位置する当ホテルは、秋葉原・浅草・両国・東京ドームへ電車で一本、羽田空港・成田空港へも乗り換えなしでアクセス可能です。全室Wi-Fi完備で、1秒チェックイン機を利用すれば、スムーズなチェックインが可能です。また、エクスプレスチェックアウトポストを利用すれば、簡単にチェックアウトが可能です。客室は広さ22平米で、ベッド幅は122cm×2台。バスルームにはミストサウナ・TVモニターが付いており、快適な滞在をお約束します。朝食は7:00から営業のレストラン「Kiefer Bear」で、3種類から選べるセットをご用意しております。,35.700149,139.787726,00081042,https://travel.yahoo.co.jp/00081042/
東京プリンスホテル,伝統と華やかさ、緑に包まれた都会の隠れ家,開業は1964年、都会のオアシス・芝公園内に位置する老舗ホテル。客室は落ち着きのある洗練された空間。東京タワーを間近に望むお部屋もございます。4つのレストランと3つのカフェ・ラウンジ・バー、ベーカリーをご用意。都営三田線・御成門駅より徒歩1分、大門駅や浜松町駅も徒歩圏内。都心で緑に包まれる、心豊かな滞在をお楽しみください。,35.658962,139.748139,00000638,https://travel.yahoo.co.jp/00000638/
京王プレッソイン神田,7つの線路利用可能、日本武道館・東京ドームシティへアクセス良好、全室リニューアル,交通至便な京王プレッソイン神田は、7つの線路が徒歩5分以内で利用可能で、日本武道館や東京ドームシティへのアクセスも良好です。2014年に全室がリニューアルされ、抗菌・防カビ性能のある床材を使用した客室で、素足でリラックスすることができます。また、冷凍機能付き冷蔵庫が設置されており、長期滞在にも適しています。ロビーには約80タイトル2000冊のマンガコーナーもあり、滞在中は無料で利用可能です。さらに、朝食は無料で提供され、パン、カレーライス、白だし茶漬け、肉料理、サラダ類、スープ類など、バラエティ豊かなメニューをお楽しみいただけます。,35.694737,139.769098,00080158,https://travel.yahoo.co.jp/00080158/
東急ステイ四谷,ビジネス拠点に最適、洗濯乾燥機付きで連泊も快適,四ツ谷駅から徒歩3分の好立地に位置するビジネスホテルです。ゆとりある広さの客室には洗濯乾燥機や電子レンジが完備され、連泊や中長期滞在にも適しています。また、ミニキッチンや調理器具、食器を備えた部屋もあり、自炊が可能です。24時間対応のフロントと優れたセキュリティで、一人旅や女性のお客様も安心して滞在いただけます。無料Wi-Fiや加湿空気清浄機、ズボンプレッサーなどの設備も充実しており、ビジネスや観光での長期滞在でも快適に過ごせます。朝食は厳選素材を使用した手作り料理で、お部屋でゆっくりとお召し上がりいただけます。,35.686546,139.726841,00081496,https://travel.yahoo.co.jp/00081496/
二子玉川エクセルホテル東急,豊かな自然と美しい眺望、都会のオアシスでゆったりと,都会のオアシス「二子玉川 エクセルホテル東急」は、渋谷から電車で11分。富士山や多摩川の豊かな自然を望む大窓付きの客室で都会の喧騒から逃れてリラクゼーション。また、フランス料理から和風スタイルのコース料理まで、美食の空間も楽しめます。,35.610552,139.630067,00002103,https://travel.yahoo.co.jp/00002103/
相鉄フレッサイン新橋日比谷口,新橋駅1分、観光ショッピングの拠点に最適な快適空間,交通至便な立地に位置する当ホテルは、JR新橋駅からわずか1分、都営地下鉄三田線内幸町駅から徒歩3分と、ビジネスや観光の拠点として最適です。銀座や汐留も徒歩圏内で、東京スカイツリーやお台場へのアクセスも容易です。客室はデザイナー監修のもと、シンプルかつスタイリッシュに仕上げられ、シーリー製ベッドで高級ホテルの寝心地を体験いただけます。また、全室には加湿機能付き空気清浄機を完備。朝食は3店舗から選べる共通朝食券を利用し、日替わりで提供される大戸屋の定食をお楽しみいただけます。,35.668264,139.757664,00080861,https://travel.yahoo.co.jp/00080861/
ホテルマイステイズ神田,都心の活動拠点、快適な滞在を賢く使いこなす,交通至便な立地にある当ホテルは、JR山手線「神田駅」から徒歩6分、その他複数の駅も徒歩圏内で、東京スカイツリーや東京ディズニーリゾートへのアクセスも良好です。周辺にはコンビニや飲食店も豊富で、ビジネスや観光の拠点として最適です。全室インターネット接続無料、ズボンプレッサー設置のほか、ミニキッチン・電子レンジ完備の客室や24時間利用可能なコインランドリーもあり、長期滞在にも対応できる快適さと機能性を備えています。都会を賢く使いこなす、フレキシブルな滞在をご提案します。,35.691512,139.775271,00080750,https://travel.yahoo.co.jp/00080750/
ホテルマイステイズ浜松町,東京観光の拠点、快適性追求のくつろぎ空間,アクセス抜群な”浜松町”に位置する当宿は、ビジネスや東京観光の拠点として最適です。周辺の交通インフラが整備されており、移動も大変便利で手間いりません。快適性を追求した客室は、どなたにもリラックスして過ごしていただける空間となっております。ビジネスニーズに対応した設備も整っておりますので、安心してお仕事に集中いただけます。ぜひ、快適で充実したホテルライフをお楽しみください。,35.658223,139.755168,00080277,https://travel.yahoo.co.jp/00080277/
リーガロイヤルホテル東京,ヨーロピアンクラシックな空間、450基のシャンデリアで華やかに,地下鉄東西線・早稲田駅より徒歩7分、伝統と格式ある優美なハイクラスホテル。ヨーロピアンクラシックに統一された館内、大理石を配したバスルームなど随所に気品あふれる空間が。隣接する大隈庭園を望む客室もご用意しております。洗練された6つのレストラン＆バー・ラウンジでは伝統の味を極めた本格中国料理をはじめ、リーガロイヤルならではの美食をご堪能いただけます。,35.71037,139.722467,00000089,https://travel.yahoo.co.jp/00000089/
京王プレッソイン浜松町,浜松町駅8分、羽田空港や新幹線へ便利、ダブルベッドで快適な泊まり心地,交通至便な立地に位置する京王プレッソイン浜松町は、JR浜松町駅から徒歩8分、羽田空港や東京駅、品川駅からも直通でアクセス可能です。観光にもビジネスにも最適なエリアで、快適な滞在をお約束します。客室はダブルベッドを採用し、携帯電話・スマートフォン用USBポートやセーフティボックスを設置。清潔さと機能性を兼ね備え、連泊でも安心してご利用いただけます。また、東京タワーとの公式コラボレーションルームもあり、特別な滞在を楽しむことができます。朝食は無料で提供し、パンやカレーライス、和惣菜などバラエティ豊かなメニューをお楽しみいただけます。,35.659213,139.752834,00081293,https://travel.yahoo.co.jp/00081293/
三井ガーデンホテル大手町,都心の利便性と緑溢れる空間、都会の上質なやすらぎを提供,大手町駅から徒歩3分の都心の利便性を活かす「三井ガーデンホテル大手町」は、東京のさまざまな魅力に直結。Urban Oasisをコンセプトにデザインされた空間は、木や緑が溢れる上質なやすらぎを提供。お仕事や観光の拠点として、都会の快適な滞在をお楽しみいただけます。,35.689212,139.767037,00081439,https://travel.yahoo.co.jp/00081439/
ホテル雅叙園東京,全室スイート、美術工芸品と極上空間、文化体験も,艶やかな日本美を堪能。2500点もの美術品に彩られた、独創的なミュージアムホテル。館内は気品と絢爛が織りなすアーティスティックな空間。客室はすべて80m²以上のスイート、シンプルで格調あるお部屋にてゆったりとお寛ぎいただけます。伝統と新しい感性が交差する7つのレストラン、素晴らしい美の共演を目の当たりにする東京都指定有形文化財「百段階段」など随所に驚きと発見が。日本美が散りばめられたスモールラグジュアリーにて、美術館に滞在するようなひとときをご満喫ください。,35.630567,139.714266,00000392,https://travel.yahoo.co.jp/00000392/
